Size,TimeMicroseconds
65300,28316.6
65400,26832
65500,28434.2
65600,19237.4
65700,26861.8
65800,23956.6
65900,28761.8
66000,21668.6
66100,27573.6
66200,32856.8
66300,30037.6
66400,35725
66500,34417.4
66600,31953.6
66700,27818.2
66800,30652.4
66900,28683.6
67000,26564.2
67100,27763.8
67200,23667.8
67300,32088
67400,33215
67500,39041
67600,32700
67700,30126
67800,27618
67900,26573.2
68000,47370.4
68100,56325.2
68200,88896
68300,54334.4
68400,58454.8
68500,57341.8
68600,53679.4
68700,61445.4
68800,61906
68900,52005
69000,52087
69100,111182
69200,87187
69300,69596
69400,59467.2
69500,82305.8
69600,70821.2
69700,57856
69800,55243.6
69900,54191
70000,48461.6
70100,50621.4
70200,51976.6
70300,49134.4
70400,46952
70500,49980.6
70600,41754.4
70700,41686.8
70800,52761.2
70900,50504.8
71000,50682.4
71100,52725.4
71200,41429.2
71300,38943.8
71400,39698.8
71500,39241.6
71600,43822.4
71700,48430
71800,48592.2
71900,46514.8
72000,43313.8
72100,44743.2
72200,54949.4
72300,83178.2
72400,90692.8
72500,157650
72600,49775.4
72700,43725.2
72800,43359
72900,51696.2
73000,69975.4
73100,98107
73200,62855
73300,59704.6
73400,53683.8
73500,56996.2
73600,52834.8
73700,45445.8
73800,43620.8
73900,42121.8
74000,42401.6
74100,56879.4
74200,56668.2
74300,58332
74400,50704.2
74500,52964.8
74600,63574.8
74700,63281
74800,54074.8
74900,59728.4
75000,62518.8
75100,63583.2
75200,59150
75300,68057.2
75400,65438.4
75500,58345.6
75600,60252.4
75700,62271.4
75800,64531.4
75900,58638.8
76000,54806
76100,56948.4
76200,48182.8
76300,49626
76400,42656.4
76500,51350.8
76600,53343.8
76700,45345.6
76800,51939.6
76900,51883.6
77000,53304.4
77100,52357.4
77200,59029.2
77300,55671.8
77400,55488.4
77500,60030.4
77600,50207.4
77700,52545
77800,49894.6
77900,44488.2
78000,46331.2
78100,44633.2
78200,47768.4
78300,46323.4
78400,45040
78500,44865
78600,47632
78700,49967.4
78800,47261.6
78900,51191.4
79000,50444.2
79100,45045.2
79200,46456.4
79300,46147
79400,48596
79500,53539
79600,53319.6
79700,48674.2
79800,54118.2
79900,52625.4
80000,55166.8
80100,53228
80200,49233.2
80300,46087.8
80400,45175
80500,55695.2
80600,50347.6
80700,47065.8
80800,46525
80900,45206.4
81000,49223
81100,49003.8
81200,46516.6
81300,51933.2
81400,47634.2
81500,44701
81600,44835.8
81700,48398.4
81800,45379.2
81900,48058
82000,47365.8
82100,46230
82200,46883.6
82300,45496
82400,47496
82500,46804.8
82600,48039
82700,48290.2
82800,48273.8
82900,47050.6
83000,47726.6
83100,48277.2
83200,48593.2
83300,47162.4
83400,50308.8
83500,53350
83600,52449
83700,58625.2
83800,45747
83900,45781
84000,37545.4
84100,34481.6
84200,37126.4
84300,39783.6
84400,43470.6
84500,34492.8
84600,40814.4
84700,34576
84800,42362.4
84900,40419.6
85000,33675.2
85100,34438.4
85200,32235.4
85300,36984.8
85400,32837.4
85500,29593.8
85600,36552.8
85700,33042.2
85800,30114.8
85900,35109.6
86000,36389
86100,32629.6
86200,32885.4
86300,36610.2
86400,41172.8
86500,39821.2
86600,29801.2
86700,33998.6
86800,35555.8
86900,41696.2
87000,37381.4
87100,24723.8
87200,34630.6
87300,33488.4
87400,32319.2
87500,38090.4
87600,39450.2
87700,28648.2
87800,34111.8
87900,38024.2
88000,41244.2
88100,37046.8
88200,38250.8
88300,32923.6
88400,37016.6
88500,37624
88600,34586.6
88700,40259.8
88800,31151.6
88900,40776.6
89000,27576.8
89100,27860.8
89200,40945.8
89300,37080.6
89400,36657.8
89500,38483.2
89600,39216.2
89700,36875.4
89800,37838
89900,35086.6
90000,30577.8
90100,30147.8
90200,37466.2
90300,37690.6
90400,40057.4
90500,37441.2
90600,36122.4
90700,32097.2
90800,38143.8
90900,33575
91000,43203.8
91100,44233
91200,43753.2
91300,30609.6
91400,45415.2
91500,34901.4
91600,36237.2
91700,45227.4
91800,30099.4
91900,31736.2
92000,36112.2
92100,42810.8
92200,54553
92300,43615.2
92400,40125.2
92500,39789.6
92600,31818.8
92700,42167.6
92800,27871.8
92900,32631
93000,34963.2
93100,35761.8
93200,37524.8
93300,42198.2
93400,41143.6
93500,34789.6
93600,37764
93700,41907.8
93800,42364
93900,49248.4
94000,42983
94100,34381.4
94200,42866.8
94300,44901.8
94400,32927.8
94500,40126.8
94600,43448.4
94700,46561.2
94800,42716.6
94900,44121.2
95000,38443.8
95100,40404.8
95200,41971
95300,38855
95400,43640.8
95500,42646.8
95600,39017.6
95700,36079.4
95800,41653.8
95900,31956.4
96000,42751.8
96100,51771.8
96200,46927.8
96300,35360
96400,47983
96500,33869
96600,48011.8
96700,36326.2
96800,33459
96900,47153.6
97000,46432.6
97100,32271.6
97200,36035.4
97300,47978.4
97400,44147.8
97500,44946.4
97600,44808
97700,39043.4
97800,36607
97900,33617.8
98000,40481.8
98100,36748.8
98200,38041.2
98300,39747.8
98400,38276.2
98500,38675.2
98600,40991.2
98700,37493.6
98800,41904.2
98900,40574.6
99000,30245.2
99100,41666
99200,37439.4
99300,44208
99400,46608.6
99500,31296.6
99600,45648.6
99700,38041.4
99800,35919
99900,44316.2
100000,38002.8
